,id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,churn
8871,58297,15704442,Fleming,672.0,France,Female,53.0,9,0.0,2,1,1,147311.47,0
8872,147714,15773890,Okechukwu,733.0,France,Male,22.0,4,0.0,2,1,0,117202.19,0
8873,135486,15667588,Uspenskaya,687.0,France,Female,36.0,1,0.0,2,1,1,120829.96,0
8874,111457,15691709,Chien,792.0,France,Female,40.0,8,111798.68,2,1,0,143889.75,0
8875,116095,15702095,T'ien,762.0,France,Male,30.0,4,0.0,1,1,0,86460.28,0
8876,86310,15669783,Nwankwo,693.0,Germany,Female,40.0,2,142396.36,1,0,1,100240.4,0
8877,83118,15756992,Chukwukere,701.0,Spain,Male,31.0,1,0.0,1,0,1,980.93,0
8878,46387,15652266,Maclean,627.0,France,Female,28.0,3,155519.59,1,1,0,54340.54,1
8879,164207,15694890,Yuryeva,757.0,Germany,Female,45.0,7,117304.29,2,0,0,53353.42,0
8880,162477,15586133,Azikiwe,681.0,Spain,Female,47.0,2,0.0,2,1,0,188772.45,0
8881,78375,15809909,Hsieh,596.0,France,Female,57.0,3,139974.47,1,1,0,105760.01,1
8882,41900,15792660,Rowntree,762.0,Germany,Male,27.0,4,85874.26,2,1,0,93581.71,0
8883,44975,15775809,Achebe,677.0,Spain,Male,58.0,8,57530.06,1,1,1,178827.3,0
8884,153525,15668893,Onyinyechukwuka,711.0,France,Female,29.0,3,0.0,1,0,1,47764.56,1
8885,105960,15774224,Nixon,735.0,France,Male,41.0,6,0.0,1,0,0,170638.98,1
8886,96862,15611756,Chapman,756.0,Germany,Female,47.0,1,124192.28,2,1,0,50881.51,0
8887,11189,15700826,Lucchesi,668.0,France,Male,33.0,4,137008.92,1,1,0,142516.35,0
8888,118876,15755863,Milano,630.0,Spain,Female,49.0,1,0.0,1,0,1,162858.29,0
8889,135313,15656596,Chukwudi,724.0,Spain,Male,34.0,6,123365.62,1,1,1,144880.81,0
8890,20253,15711571,Y?,587.0,France,Male,42.0,1,120233.83,1,0,0,194890.33,0
8891,48202,15751209,Smith,586.0,France,Male,57.0,1,0.0,1,1,0,88396.2,1
8892,62253,15716609,Dolgorukova,705.0,France,Male,24.0,2,171922.72,1,0,0,178028.96,0
8893,157392,15674637,Pagnotto,472.0,France,Female,68.0,3,0.0,2,1,1,1099.95,0
8894,147007,15612893,Nwachinemelu,717.0,France,Female,36.0,1,153360.02,1,0,1,170518.83,0
8895,21764,15752838,Whitehead,425.0,Spain,Male,26.0,2,0.0,1,1,1,162922.65,0
8896,11789,15588456,Hsieh,658.0,France,Female,31.0,3,143566.12,1,1,1,189607.71,0
8897,110074,15691877,Ch'eng,574.0,France,Male,29.0,8,0.0,2,1,0,46326.67,0
8898,98674,15778897,T'ien,511.0,France,Male,30.0,1,0.0,2,0,0,158313.87,0
8899,93699,15749119,Ts'ui,563.0,France,Female,28.0,2,127948.49,2,1,0,95986.68,0
8900,100627,15586870,K'ung,550.0,France,Male,37.0,2,0.0,2,0,1,94912.78,0
8901,115844,15781689,Hsieh,650.0,Germany,Male,40.0,8,132876.23,1,1,1,86935.08,0
8902,102122,15581295,Ts'ai,582.0,France,Male,32.0,4,0.0,2,1,1,170950.58,0
8903,61841,15749489,Milanesi,567.0,France,Male,29.0,3,92350.37,1,0,0,121789.3,0
8904,14838,15609913,Pagnotto,619.0,Germany,Female,32.0,3,103522.75,1,1,1,73371.65,1
8905,77590,15751392,Hsu,662.0,France,Female,43.0,8,92350.21,1,1,0,82870.14,0
8906,76806,15636592,Hsiung,622.0,France,Female,24.0,1,0.0,2,1,0,94283.09,0
8907,120742,15632859,Chukwudi,850.0,France,Female,36.0,7,122949.14,1,1,1,138743.86,0
8908,76305,15672930,Nwankwo,667.0,France,Female,37.0,0,0.0,2,1,1,122268.22,0
8909,81568,15684921,Chukwudi,533.0,France,Female,46.0,3,92783.68,1,1,1,55972.56,0
8910,156209,15811978,Chukwuemeka,703.0,France,Female,32.0,10,154729.51,1,0,1,143393.24,0
8911,127623,15575694,Yobachukwu,649.0,Spain,Male,43.0,2,0.0,2,1,0,105568.6,0
8912,86765,15766163,Chigozie,677.0,France,Female,40.0,10,68806.84,1,1,0,33075.24,1
8913,156254,15592999,Fang,579.0,Spain,Female,36.0,1,126615.94,1,1,0,123214.74,0
8914,12831,15692226,Onwumelu,774.0,France,Female,29.0,9,142997.46,1,1,1,84133.48,0
8915,9728,15693526,Ku,618.0,France,Female,30.0,4,0.0,2,1,0,119059.13,0
8916,9000,15752694,Fallaci,627.0,France,Male,33.0,4,83772.95,1,1,1,23920.65,0
8917,157011,15670668,Mao,651.0,Spain,Male,40.0,3,0.0,1,1,1,74846.67,1
8918,19953,15750458,Hawkins,693.0,Spain,Male,39.0,8,0.0,2,0,1,142331.39,0
8919,109592,15592025,Nnaemeka,446.0,France,Female,29.0,7,130170.82,1,1,1,38170.04,0
8920,147290,15673371,Milani,721.0,France,Male,30.0,8,0.0,2,1,1,159938.71,0
8921,123517,15708534,Onwumelu,703.0,Germany,Male,33.0,4,89750.61,2,1,0,136301.1,0
8922,30162,15759931,Chien,521.0,France,Female,24.0,7,0.0,2,0,1,100183.06,0
8923,12244,15750811,Nwankwo,653.0,France,Male,42.0,4,0.0,2,1,0,56794.31,0
8924,62976,15696539,Henderson,607.0,France,Male,36.0,0,135095.47,1,1,1,48475.12,1
8925,123024,15625641,Tuan,526.0,France,Female,31.0,9,0.0,2,1,1,170819.01,0
8926,105541,15798028,Chukwudi,732.0,France,Female,39.0,7,0.0,2,1,0,10078.02,0
8927,2903,15771223,Lo Duca,731.0,France,Female,40.0,9,0.0,2,1,0,87413.16,0
8928,154389,15796834,Hao,603.0,Germany,Female,39.0,9,110153.27,1,1,0,70548.96,0
8929,12613,15782456,Murphy,624.0,France,Female,48.0,3,0.0,2,0,0,163666.85,1
8930,31815,15641629,Chidiebere,733.0,France,Female,40.0,1,0.0,1,1,0,1276.48,1
8931,12842,15807593,Manna,683.0,France,Male,36.0,4,0.0,2,0,0,4798.12,0
8932,27019,15650266,Pinto,821.0,Germany,Female,31.0,3,121628.51,2,1,0,104982.79,0
8933,36024,15807900,Onyeorulu,805.0,Germany,Female,41.0,6,108913.84,1,1,1,175877.5,0
8934,24620,15633872,Trevisano,768.0,France,Female,49.0,9,0.0,2,1,0,138775.82,0
8935,12890,15670562,Baresi,588.0,France,Female,33.0,8,0.0,2,0,0,198490.48,0
8936,152289,15583857,Nwachinemelu,656.0,Spain,Female,29.0,3,0.0,2,1,1,121562.33,0
8937,60227,15596800,Chiganu,629.0,France,Male,35.0,4,122950.94,2,1,1,179227.37,0
8938,37547,15782530,Pirozzi,850.0,France,Male,32.0,9,0.0,2,1,0,126551.77,0
8939,14029,15766887,Ch'ang,653.0,Spain,Male,38.0,7,126681.71,4,0,0,141249.96,1
8940,143785,15746076,Saunders,619.0,France,Male,56.0,3,0.0,1,1,0,12016.79,1
8941,83378,15611579,Hsiung,634.0,Spain,Male,34.0,7,0.0,2,0,1,159899.97,0
8942,122539,15775108,Lo Duca,705.0,France,Male,42.0,4,102338.19,1,1,0,180800.42,1
8943,9242,15605665,H?,595.0,France,Male,40.0,6,0.0,3,1,1,168810.49,1
8944,20751,15648638,Chia,629.0,Spain,Male,37.0,6,0.0,2,1,0,190347.72,0
8945,48913,15682773,Burdekin,652.0,Spain,Female,54.0,5,95830.43,1,1,0,180345.44,1
8946,123182,15682641,O'Brien,715.0,France,Female,20.0,6,123715.52,1,1,0,169654.84,1
8947,22406,15804864,Bellucci,755.0,Germany,Female,53.0,4,121405.04,1,1,0,27012.0,1
8948,9155,15707551,Piazza,589.0,France,Male,34.0,8,0.0,2,1,1,523.0,0
8949,95652,15777892,Chukwukadibia,633.0,Germany,Male,32.0,5,119496.25,1,1,0,142911.99,0
8950,129701,15773889,Martin,687.0,France,Female,35.0,9,0.0,1,1,0,71139.84,0
8951,57697,15739223,Hsiao,671.0,Spain,Male,33.0,9,0.0,1,1,0,56784.11,0
8952,111171,15748854,Woodward,672.0,Spain,Female,33.0,5,0.0,1,0,0,143433.33,1
8953,163819,15658980,Chienezie,685.0,Germany,Male,33.0,1,128793.63,1,1,0,19262.05,0
8954,30221,15648800,Ts'ui,671.0,France,Male,36.0,7,0.0,2,1,0,62825.08,0
8955,27072,15724223,Ch'in,602.0,Germany,Male,39.0,6,101012.77,1,1,0,163798.41,1
8956,103961,15804721,Ts'ai,629.0,Germany,Male,54.0,0,106920.91,1,1,1,91429.74,1
8957,34783,15793883,Iadanza,613.0,France,Male,37.0,9,0.0,2,0,1,172576.55,0
8958,53708,15662238,Lombardo,671.0,France,Male,34.0,6,146098.43,1,1,1,158054.49,0
8959,130113,15685536,Kendall,753.0,Spain,Male,43.0,4,115915.53,1,1,0,125424.42,0
8960,88037,15611036,Hsueh,717.0,France,Male,32.0,10,93590.32,1,0,1,186487.86,0
8961,64315,15739248,Lin,758.0,France,Female,32.0,1,0.0,2,1,1,160979.66,0
8962,4510,15662500,Ts'ao,569.0,Germany,Male,35.0,2,110368.03,2,1,0,11384.45,1
8963,123540,15581388,Y?an,487.0,France,Female,39.0,8,0.0,2,1,0,41365.85,0
8964,30366,15675380,Watson,558.0,France,Female,48.0,4,0.0,1,1,1,164064.37,1
8965,13458,15641008,Iadanza,633.0,France,Female,35.0,3,127637.92,1,1,1,140800.66,0
8966,78719,15682857,Yefimova,850.0,France,Male,30.0,8,123081.09,1,1,1,93091.02,0
8967,55726,15679983,Calabrese,695.0,Germany,Male,36.0,5,119817.33,1,1,1,166526.24,0
8968,102489,15621644,P'eng,713.0,Spain,Female,43.0,5,0.0,1,1,0,185599.9,1
8969,163934,15639590,Nnonso,584.0,France,Male,38.0,2,0.0,2,1,1,170528.63,0
8970,83279,15756305,Marchesi,571.0,France,Male,34.0,10,0.0,2,1,1,160663.11,0
8971,108980,15685500,Ponomaryov,616.0,France,Male,29.0,5,0.0,1,1,1,151336.96,1
8972,72035,15603319,Uwaezuoke,627.0,Spain,Female,35.0,8,0.0,1,1,0,178045.97,0
8973,6253,15661162,Akabueze,526.0,Spain,Female,49.0,6,0.0,2,1,0,114539.67,1
8974,52659,15614750,O'Brien,582.0,Spain,Male,42.0,4,0.0,2,1,1,170870.43,0
8975,88919,15591091,Lucciano,676.0,Spain,Female,42.0,9,0.0,2,0,1,130165.17,0
8976,87956,15681439,Hudson,705.0,France,Male,24.0,4,0.0,1,1,1,142538.31,1
8977,8030,15797919,Ting,773.0,France,Female,49.0,2,0.0,1,1,0,192298.84,1
8978,64856,15737025,Okwudiliolisa,773.0,France,Male,33.0,2,0.0,2,1,0,92876.22,0
8979,5147,15595036,Pinto,686.0,Germany,Female,47.0,4,130463.41,1,1,1,93881.75,1
8980,121301,15667934,Trevisani,649.0,France,Male,33.0,2,0.0,2,0,1,97938.59,0
8981,4571,15603743,T'ien,828.0,France,Male,60.0,9,0.0,2,1,1,49324.01,0
8982,44988,15658032,Gadsden,703.0,France,Female,34.0,6,0.0,1,1,0,176924.21,0
8983,93428,15592025,Obiajulu,569.0,Spain,Male,34.0,5,0.0,2,0,0,94739.2,0
8984,43422,15587913,Shao,638.0,France,Male,35.0,6,0.0,2,1,0,56650.47,0
8985,17881,15636589,Galkin,646.0,France,Female,32.0,2,0.0,2,1,0,85890.47,0
8986,107351,15690589,Hsieh,646.0,France,Female,34.0,1,0.0,2,1,0,1354.25,0
8987,28257,15594915,Crist,526.0,France,Male,36.0,7,0.0,2,1,0,109179.89,0
8988,116763,15783526,Tuan,718.0,Spain,Female,33.0,2,0.0,2,1,1,80410.68,0
8989,98693,15672051,Tsai,537.0,Spain,Male,41.0,1,100374.58,1,0,1,43932.54,0
8990,26400,15691483,Osonduagwuike,559.0,France,Male,30.0,7,160982.89,2,0,1,75937.47,0
8991,35121,15642736,Smith,591.0,Spain,Male,35.0,3,95452.86,1,0,1,114869.19,0
8992,76878,15726588,Pagnotto,586.0,France,Male,41.0,3,0.0,2,1,0,141756.64,0
8993,137088,15707011,Ch'in,645.0,Germany,Male,41.0,8,168084.99,1,1,1,79176.09,1
8994,143819,15801462,Yermakov,729.0,France,Male,26.0,8,109578.04,2,1,1,51503.51,0
8995,143655,15768600,Harris,607.0,France,Male,35.0,3,0.0,2,1,0,62989.82,0
8996,45815,15754537,Ko,748.0,France,Male,40.0,2,0.0,1,0,0,60416.76,0
8997,27602,15621768,T'ien,681.0,Spain,Female,41.0,9,165413.43,1,1,1,79919.13,0
8998,18148,15803832,Chukwujamuike,554.0,Germany,Male,31.0,9,134564.8,1,1,1,172865.93,0
8999,636,15722090,Tseng,615.0,Spain,Male,31.0,6,81818.49,1,1,1,169149.38,0
9000,115153,15680139,Trevisani,729.0,France,Male,49.0,9,132657.56,1,0,1,176770.58,0
9001,38458,15693376,Baryshnikov,741.0,France,Male,43.0,1,0.0,2,0,1,146573.66,0
9002,86006,15719649,Nucci,838.0,Spain,Female,29.0,2,139529.83,1,0,1,145558.42,0
9003,75847,15777033,Palerma,675.0,Spain,Male,31.0,10,127076.68,1,1,1,120853.83,0
9004,11325,15671585,Calabrese,643.0,France,Male,36.0,6,0.0,2,1,1,170821.45,0
9005,43333,15583090,T'ang,554.0,France,Male,26.0,5,0.0,2,0,0,127734.24,0
9006,35916,15771442,Tseng,695.0,Spain,Female,33.0,8,0.0,2,1,1,84869.34,0
9007,147556,15738224,Pisano,633.0,France,Female,35.0,1,81677.33,1,0,1,185827.83,0
9008,95789,15651022,Onyekachukwu,682.0,Germany,Male,45.0,2,145751.79,2,0,0,176893.46,0
9009,33714,15763097,Pagnotto,694.0,France,Female,26.0,2,0.0,2,1,1,160129.99,0
9010,125758,15571915,Walker,611.0,France,Male,40.0,1,141782.81,1,1,0,146582.79,0
9011,29584,15615473,Scott,644.0,France,Male,24.0,7,123544.21,2,0,1,82969.73,0
9012,150734,15777826,Crump,672.0,France,Male,43.0,3,0.0,2,0,0,167181.77,0
9013,74206,15799720,Okeke,681.0,France,Male,45.0,4,0.0,1,1,0,62700.33,1
9014,164560,15684921,Chukwuemeka,605.0,France,Female,37.0,0,144974.58,1,1,0,126962.41,1
9015,57,15791774,Goliwe,577.0,France,Male,36.0,3,112668.48,1,1,1,171344.02,0
9016,63940,15742879,Chia,678.0,Germany,Male,47.0,5,127713.52,1,1,0,51345.07,1
9017,109150,15808868,Dale,546.0,France,Female,43.0,3,103377.81,1,1,0,86927.53,1
9018,24261,15724150,Ngozichukwuka,709.0,France,Male,36.0,10,0.0,2,1,1,141896.74,0
9019,69183,15782364,Bevan,521.0,France,Female,39.0,3,146408.68,1,0,0,72993.67,0
9020,98905,15786539,Yobachi,695.0,France,Female,32.0,2,0.0,2,1,1,45902.23,0
9021,135725,15604020,Mazzi,665.0,Spain,Female,34.0,5,0.0,2,1,0,154767.13,0
9022,97708,15644400,Anderson,648.0,France,Male,44.0,9,128601.98,1,1,0,117031.2,0
9023,134019,15594812,Chukwualuka,516.0,France,Female,38.0,1,0.0,2,0,1,138577.23,0
9024,156104,15793851,Ts'ai,675.0,France,Female,38.0,4,0.0,2,1,1,72993.15,0
9025,101310,15694188,Ch'ang,705.0,Germany,Male,43.0,8,76597.09,1,1,1,133811.72,0
9026,61937,15779904,Yobanna,622.0,France,Female,29.0,5,0.0,2,1,1,174825.57,0
9027,4053,15603554,Teng,678.0,Germany,Male,52.0,3,121325.84,1,1,0,142838.64,1
9028,135744,15661389,Nwabugwu,689.0,France,Male,44.0,8,0.0,1,0,0,1568.41,1
9029,151881,15791267,Milanesi,726.0,France,Male,32.0,10,84430.74,1,1,0,132063.96,0
9030,7482,15802486,Oluchukwu,581.0,Germany,Male,40.0,4,66592.98,2,1,1,60774.46,0
9031,24263,15656300,Nwankwo,729.0,France,Female,46.0,3,0.0,1,0,1,152843.53,1
9032,23355,15799468,Ritchie,691.0,Spain,Male,41.0,4,0.0,1,0,0,157036.01,1
9033,91311,15647453,Y?an,684.0,Spain,Female,45.0,8,0.0,3,1,0,18732.84,1
9034,64304,15732778,Tsao,473.0,France,Female,37.0,5,0.0,2,0,1,94775.7,0
9035,28382,15762328,Liao,649.0,France,Female,28.0,3,146511.76,1,1,0,129964.11,0
9036,42221,15741693,Ball,761.0,Germany,Male,36.0,8,108239.11,2,0,0,99444.02,0
9037,62309,15734674,Lin,646.0,France,Male,41.0,6,0.0,1,1,0,65170.66,0
9038,39200,15596097,Okwuoma,595.0,Spain,Male,41.0,10,0.0,2,1,1,172576.62,1
9039,35510,15643630,Toscano,850.0,Spain,Male,37.0,2,88141.1,2,0,1,109659.12,0
9040,143634,15794493,Y?an,585.0,France,Male,32.0,3,0.0,1,1,1,133535.57,0
9041,33766,15814846,Ozerova,691.0,France,Male,52.0,3,0.0,1,1,0,175843.68,0
9042,91983,15662294,Davis,742.0,France,Female,37.0,3,105563.0,2,1,1,182624.93,0
9043,20552,15679961,Chiu,628.0,Germany,Female,30.0,3,146041.45,1,0,1,181177.9,1
9044,148882,15584899,T'ao,593.0,France,Male,30.0,3,0.0,2,0,0,53353.76,0
9045,93248,15792668,Pinto,567.0,France,Male,33.0,6,0.0,2,1,0,92847.73,0
9046,80183,15596074,Nwokezuike,684.0,France,Female,41.0,6,123770.86,2,1,1,158071.69,0
9047,36574,15757981,McIntyre,627.0,France,Male,47.0,6,0.0,1,1,0,184350.01,1
9048,115687,15608726,Miracle,710.0,France,Male,37.0,7,0.0,2,1,1,166310.82,0
9049,77067,15710138,Ko,837.0,France,Male,59.0,4,0.0,1,0,0,51705.01,1
9050,16048,15751775,Chukwudi,575.0,France,Female,43.0,9,144870.55,1,1,1,48571.1,0
9051,46014,15694510,Ifeanyichukwu,785.0,Spain,Male,24.0,3,129855.72,1,1,0,181918.26,1
9052,109286,15585928,Lucchese,579.0,France,Male,34.0,5,0.0,2,1,1,170528.63,0
9053,106205,15773868,Belov,653.0,Germany,Female,37.0,3,125734.2,2,1,1,134625.09,0
9054,91389,15642725,Uwaezuoke,648.0,France,Female,43.0,7,0.0,2,0,0,122433.09,0
9055,19754,15788096,Yudin,619.0,Germany,Male,21.0,8,118889.52,1,0,1,138851.07,0
9056,79784,15696054,Ch'ien,619.0,France,Male,37.0,3,0.0,1,1,1,16974.77,0
9057,77533,15739271,Dyer,727.0,France,Male,28.0,1,0.0,2,1,0,102533.38,0
9058,14242,15648064,McLean,714.0,France,Male,33.0,6,0.0,2,1,0,129964.94,0
9059,132879,15703019,Okeke,691.0,France,Female,28.0,10,0.0,2,1,1,113597.64,0
9060,101693,15747323,Trevisani,677.0,Spain,Male,38.0,0,0.0,2,0,0,115163.54,0
9061,154026,15797160,Lung,582.0,Spain,Male,45.0,3,0.0,2,0,1,182867.84,0
9062,29896,15673570,Hsia,627.0,France,Female,39.0,2,0.0,1,1,1,132578.41,1
9063,2756,15785920,Black,603.0,France,Male,45.0,0,0.0,1,1,1,148516.79,0
9064,10241,15668747,White,699.0,France,Female,33.0,3,0.0,2,1,0,147055.87,0
9065,41294,15739857,K'ung,749.0,Germany,Male,42.0,2,163867.86,1,0,1,28228.35,1
9066,142694,15757876,Chu,477.0,France,Female,28.0,3,0.0,2,1,1,141914.93,0
9067,35971,15693322,Shaver,635.0,Germany,Female,37.0,9,146748.07,1,0,0,11407.58,1
9068,160672,15769051,Shaw,654.0,Spain,Male,42.0,7,191665.21,1,1,0,191694.77,1
9069,160952,15643908,Tung,749.0,France,Male,39.0,1,0.0,2,1,1,65986.48,0
9070,75573,15685500,Onwuatuegwu,641.0,France,Male,26.0,4,0.0,2,1,0,53437.1,0
9071,31361,15682860,Lo,769.0,France,Male,38.0,6,0.0,2,0,0,104393.78,0
9072,2475,15639590,White,605.0,France,Female,30.0,3,0.0,1,1,0,177622.38,0
9073,77998,15638269,Y?,675.0,Spain,Male,44.0,2,0.0,2,1,1,86460.28,0
9074,127678,15607170,Beavers,735.0,Germany,Male,19.0,6,113939.36,2,1,1,166698.18,1
9075,34425,15738662,P'an,744.0,France,Male,29.0,7,0.0,2,1,1,150390.57,0
9076,17704,15774127,Yegorova,605.0,France,Male,35.0,8,134590.21,1,1,0,54914.92,0
9077,126593,15652883,Ugochukwu,792.0,France,Female,44.0,9,0.0,2,1,0,50783.1,0
9078,109981,15770291,Uvarova,714.0,Spain,Female,36.0,9,167545.32,1,1,1,49361.48,0
9079,50562,15783030,McWilliams,693.0,France,Female,35.0,3,0.0,2,1,1,148564.58,0
9080,13984,15643487,Sal,585.0,Spain,Female,40.0,1,0.0,1,1,1,75503.6,0
9081,43707,15768600,Harris,578.0,Germany,Female,26.0,1,130091.5,2,0,1,120031.29,0
9082,148207,15719561,Hsing,775.0,Spain,Male,29.0,0,0.0,2,1,0,95740.93,0
9083,15662,15806837,Nnamdi,627.0,Spain,Male,37.0,10,167878.5,1,1,0,133020.9,0
9084,7113,15634949,Hay,593.0,Germany,Female,47.0,5,161434.36,1,1,0,65532.17,0
9085,121520,15661656,Onwumelu,742.0,France,Male,38.0,1,0.0,1,1,0,107673.35,0
9086,30382,15590683,Mbadiwe,595.0,Spain,Male,31.0,6,127609.59,1,0,0,45424.13,0
9087,107939,15583499,Bergamaschi,807.0,Germany,Female,37.0,2,107712.57,2,1,0,168085.97,1
9088,11886,15669957,Onio,687.0,France,Female,42.0,8,139529.43,1,1,1,79240.9,0
9089,60280,15812607,Chu,521.0,Spain,Male,27.0,3,88977.31,2,1,0,106699.57,0
9090,86046,15637315,Hsia,723.0,France,Male,33.0,10,139180.97,1,1,0,61230.83,0
9091,54208,15732674,L?,646.0,France,Male,44.0,7,0.0,2,0,1,179435.21,0
9092,32291,15679801,Mazzanti,675.0,France,Male,36.0,8,0.0,2,0,1,26342.82,0
9093,99651,15677907,Manna,743.0,France,Female,38.0,4,0.0,2,1,1,91433.74,0
9094,9677,15632859,T'ang,450.0,Germany,Male,37.0,6,113574.61,2,0,0,103396.08,0
9095,143065,15783541,Connolly,745.0,France,Male,27.0,5,0.0,2,1,1,167984.61,0
9096,153930,15672467,Naylor,725.0,Spain,Male,25.0,3,0.0,1,1,0,171457.98,1
9097,104935,15758050,Madukwe,622.0,Spain,Male,31.0,7,0.0,2,1,1,4459.5,0
9098,86641,15763898,Hsueh,682.0,France,Female,38.0,7,0.0,2,1,1,156870.38,0
9099,98982,15775888,McDonald,593.0,Germany,Female,38.0,6,85626.6,1,1,0,125079.65,0
9100,55602,15716334,Hsiao,583.0,France,Female,42.0,5,86868.53,1,1,1,38962.63,0
9101,151911,15809585,Ch'in,758.0,Germany,Female,47.0,8,133801.49,1,0,0,114469.55,1
9102,19310,15665958,Pisano,684.0,France,Female,38.0,9,0.0,2,1,0,67789.25,0
9103,149454,15603134,Pai,551.0,France,Female,32.0,5,167878.5,2,0,0,94978.1,0
9104,59703,15643828,Lai,642.0,Spain,Male,39.0,2,0.0,2,1,0,141533.09,0
9105,5475,15702499,Chidiebere,595.0,Germany,Female,25.0,4,95834.71,2,1,0,143950.4,0
9106,62159,15605113,Knight,739.0,France,Female,36.0,6,133801.49,2,1,1,143315.57,0
9107,49772,15641675,T'an,767.0,Germany,Female,48.0,8,152582.47,4,1,0,145537.63,1
9108,139748,15671358,Fletcher,720.0,France,Male,44.0,2,0.0,2,1,0,163471.01,0
9109,29026,15804009,Onwuamaeze,577.0,Germany,Male,32.0,1,107556.06,1,0,0,103560.98,0
9110,55742,15738181,Mazzanti,696.0,France,Male,36.0,3,0.0,1,1,1,155047.72,0
9111,49844,15668233,Chien,754.0,France,Female,38.0,5,108698.17,1,1,1,125870.87,0
9112,134552,15806049,Trevisani,617.0,France,Male,29.0,8,0.0,2,1,1,133535.29,0
9113,118763,15730150,Udegbulam,754.0,France,Male,41.0,6,0.0,2,1,0,86767.48,0
9114,84494,15742323,Ch'in,804.0,Spain,Female,37.0,3,0.0,2,1,0,53532.16,0
9115,107845,15789955,Lai,694.0,Germany,Female,26.0,3,145888.76,2,1,1,168822.64,0
9116,76817,15760873,Tung,796.0,Spain,Male,43.0,4,0.0,1,0,0,64427.25,1
9117,73298,15777896,Thompson,639.0,Germany,Female,47.0,2,152076.93,2,1,1,182728.8,0
9118,113506,15622897,Sharpe,643.0,France,Female,49.0,7,0.0,2,1,1,89609.26,0
9119,119733,15691723,H?,641.0,Spain,Male,38.0,1,0.0,2,1,0,147764.75,0
9120,161322,15651585,Milano,577.0,France,Female,35.0,7,0.0,2,1,0,38772.65,0
9121,110945,15756850,Shih,693.0,France,Male,37.0,5,0.0,2,1,0,79919.13,0
9122,116939,15576085,Palermo,705.0,Spain,Female,29.0,2,0.0,2,1,0,126837.72,0
9123,29415,15615140,Corson,653.0,Spain,Male,32.0,6,123084.63,1,1,1,15796.66,0
9124,88141,15578096,Nnachetam,535.0,France,Male,26.0,8,106397.75,1,0,0,103563.23,0
9125,95538,15734312,Chiang,712.0,France,Male,34.0,9,160541.13,1,1,1,163465.43,0
9126,113845,15589361,Bezrukov,716.0,France,Male,41.0,7,122552.34,2,1,0,67611.36,1
9127,23999,15785835,Nwabugwu,708.0,Spain,Female,45.0,1,156007.09,1,1,1,114514.64,0
9128,76128,15645766,Ch'eng,732.0,France,Male,62.0,2,0.0,2,1,1,25438.87,0
9129,82265,15633574,Ts'ui,646.0,France,Male,43.0,5,0.0,2,1,0,92916.49,0
9130,117208,15610446,Pan,717.0,Spain,Female,38.0,5,126477.42,2,1,0,82815.93,1
9131,114940,15680197,Mazzanti,661.0,Germany,Female,41.0,2,104832.49,2,1,0,187926.6,0
9132,139948,15593496,Korovin,526.0,France,Female,36.0,5,91132.18,1,0,1,58111.71,1
9133,144771,15783026,Pisani,596.0,Spain,Male,22.0,6,0.0,2,1,1,166682.57,0
9134,117568,15739046,Chin,614.0,France,Female,43.0,5,0.0,2,0,0,27239.71,0
9135,83025,15649450,L?,633.0,Germany,Female,37.0,3,151525.24,2,0,0,173365.4,0
9136,112507,15692583,Cremonesi,651.0,France,Female,35.0,2,0.0,2,1,1,152856.82,0
9137,106675,15576990,Fomin,687.0,France,Male,37.0,5,0.0,2,1,1,85891.02,0
9138,11316,15733303,Liu,630.0,France,Male,28.0,5,0.0,2,1,1,27330.27,0
9139,44953,15738448,Sanford,480.0,France,Female,25.0,7,174330.35,2,0,1,181647.13,0
9140,99040,15736495,Swayne,547.0,Germany,Male,30.0,3,120718.28,1,1,0,117505.07,0
9141,55271,15742218,Y?,596.0,France,Female,37.0,1,0.0,2,0,1,177784.38,0
9142,3842,15804953,K?,698.0,Germany,Female,39.0,7,124545.65,1,0,1,120586.18,0
9143,106694,15714832,Baker,652.0,Germany,Male,36.0,9,150956.71,1,1,0,72350.17,0
9144,28420,15746954,Hsia,676.0,Germany,Male,35.0,2,141829.46,1,0,1,182328.9,0
9145,123553,15806926,Watson,686.0,Spain,Male,37.0,7,0.0,1,1,1,144272.71,0
9146,41242,15742229,Toscani,716.0,France,Female,35.0,2,0.0,2,1,1,199203.21,0
9147,69257,15612893,Echezonachukwu,679.0,France,Female,31.0,9,0.0,2,1,0,44205.95,0
9148,136045,15597602,Nwachinemelu,619.0,Germany,Male,61.0,3,137946.39,1,1,1,72467.99,0
9149,113971,15796834,Bell,694.0,France,Male,27.0,0,91956.49,1,1,0,49185.57,0
9150,124785,15681671,Lu,678.0,France,Male,41.0,6,0.0,2,1,0,147955.91,0
9151,68800,15780804,Abbott,850.0,France,Male,27.0,6,0.0,2,1,0,10672.54,0
9152,147760,15671915,Bowen,714.0,France,Male,46.0,5,0.0,2,1,1,74945.11,0
9153,103486,15773852,Hayes,663.0,Germany,Female,38.0,5,70362.52,2,1,1,104189.46,1
9154,136458,15740900,T'ao,620.0,France,Female,44.0,1,0.0,1,1,0,57972.64,1
